"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Latin America & Caribbean","LCN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.876926805260073","0.973995912601756","0.444489529502305","0.83783311785839","0.583523153298177","0.82783206215415","0.507082526417309","0.649951680657295","0.761013901676491","0.84931057665539","0.866416549845661","1.00376502779864","0.874777989047871","0.781918233969933","0.628698832620924","0.825434784556984","0.663049423995695","0.690476285749135","0.988983788639512","0.862004976131214","0.755387606095698","0.950302821669155","1.12789904903607","0.916377516821377","1.66744356231128","1.66772427787243","2.29678204103446","3.07970131349274","3.41402794952858","4.56049346853014","3.64913750871485","3.4087027526464","2.97630475442871","2.36656457862045","3.07553883806348","2.91239388554041","3.21669283668135","4.23542702200127","3.88787994933222","2.74397449001005","3.33247265938697","3.8432282814478","3.71466867851274","4.3592454217644","3.89159435534767","5.34455513293428","3.53180328946885","3.08802555928198","4.47167248219754","3.23099891398723",
"Least developed countries: UN classification","LDC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","0.30409649811043","0.341240481195492","0.326867456523985","0.130892784078357","0.800733307214697","0.338020547580448","0.59842059031262","0.568375718061632","0.491299596532299","0.244044352154719","0.363692528838115","-0.0534691066874256","0.205145322653091","0.46044434913186","0.187891507560487","0.307970346823804","0.231785557565047","0.407102203331777","0.00957102171500769","0.777997319885052","0.929837103177205","1.3238381761872","0.713576344492745","0.832396895210059","0.889662129239903","1.34600324327068","1.79419202483983","2.79456824741672","1.84988189289719","3.09532325747309","2.73183859854302","3.78697966067986","3.24354189074047","1.76169855110899","2.3245046697701","2.68016398969066","3.21370439730632","2.61675595578134","2.72139146819644","3.08912520459104","3.64134975230459","2.80739237882915","3.05195475515542","4.0436263702931","2.75961171650167","1.92698882592178","1.74142662157012","",
"Low income","LIC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.299584220911392","0.208868310985334","0.196211415885524","0.288953394572668","0.31963808376137","0.344817278634591","0.823191703780233","0.223284922175461","0.664516114730084","0.548381600603831","0.418446887890228","0.217396757080182","0.162809422048214","-0.228182478436058","0.0652519710879962","0.194001732251267","-0.0707172827158619","0.190789763974129","0.0719842988290249","0.154783256446075","0.0770348178191209","0.479157147285893","1.05522642163986","1.34387735993312","0.86733034794278","0.324573914887255","0.584897251403423","0.903940969203091","1.28021595057158","1.49127170339085","1.57705791345969","2.55208927873957","2.6767347914804","3.41330943458948","3.52758363550611","2.22603565087201","3.36918034244527","3.70954760984817","4.07360665745606","2.84984047387477","4.42922139080843","5.30547072794458","5.73379088219623","4.75876331029244","3.41413189509341","3.50701930472114","3.82079169349758","3.37460013956936","3.37118861428809","",
"Liechtenstein","LIE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799.313590717551","376.797919448274","255.306797695441","563.568913333618","53.4349901059236","-7.29519014566271","1114.89414939","728.886304581802","319.100270253238","664.548116240499","587.835233729843","460.191752505652","540.376166318964","18.0689050892294","140.300947686665","1282.63255152283","972.699461266103","595.153779681687","","",
"Sri Lanka","LKA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.0130635245901639","0.0126619217081851","0.0117465730963468","0.0173875244512063","0.039165369567961","0.00376417333912782","2.78449160679403E-05","-0.0296884971590161","0.053944134412781","1.3942692352575","1.06868442099929","1.11563163647885","1.3329993952062","0.731028082171103","0.539629797470405","0.437605602559793","0.464045944529907","0.890492572784856","0.655203410477031","0.282532657248095","0.539742838707762","0.537191399720341","1.26379157039996","1.8810822763682","1.42019594735505","0.42975354803099","0.862545735590984","2.84957994822129","1.22459231183785","1.12676594982183","1.05898829001768","1.09074720867871","1.1882779089504","1.21132740876657","1.12667735136244","1.11612854301768","1.69626286904324","1.86397332206663","1.84753025405141","0.960390594737485","0.841873411194353","1.46405222019045","1.37520963598437","1.25481544870608","1.12609495772847","0.843202525776222","1.08863843215089","1.57011606319989","1.82134890772055","",
"Lower middle income","LMC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.570463911437875","0.467329457877459","0.473836921375885","0.528516510769023","0.521496713320668","0.423899570377795","0.42922454356468","0.424491291252604","0.369067442283029","0.567799410524595","0.253566581796916","0.418883460788106","0.306787534527777","0.326697884193634","0.282313707253999","0.481627255815677","0.370096882456517","0.453930528124802","0.51150672610179","0.746020543176728","0.404403487268707","0.56389229949943","0.599685372109626","1.03786938151737","1.28074484867137","1.15368463296113","1.23966411601987","1.44025175008049","1.58589491056857","1.48021694200959","1.33377086448358","1.62786077169142","1.59770025451512","1.40979801968293","1.34671149195857","2.03286961414261","2.79584152348419","3.06699837881953","3.58109326279455","2.78204439770802","2.01534835721874","2.09828726113467","1.84344268681041","1.74588921635898","1.88722698779811","2.33225776359942","2.01718736858821","1.91854542673117","1.88317517795133","1.75263486658791",
"Low & middle income","LMY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.741884632922436","0.796379983962736","0.485607410298165","0.805102507575822","0.669000410397202","0.786270743103099","0.487172555125099","0.489689362059362","0.59326086654856","0.500442025711464","0.453280511669382","0.593104721674703","0.503821190715861","0.467942886328435","0.443449130872455","0.517648514220758","0.425306803632912","0.485054692601758","0.714702254362409","0.750850279511757","0.650904003999653","0.945655099613062","1.13123051875822","1.51537582520621","1.85231327409888","1.8471482260582","2.12096691305658","2.65162894937777","2.72570655282208","2.90360609445668","2.46762238815462","2.69853499821567","2.52544311017931","2.30943131683795","2.58126155494159","3.02766256555667","3.27764040891066","3.75113665873719","3.5811084046313","2.50780722040685","2.99739405830541","3.03625013641363","2.63033564167278","2.71570264831043","2.26981176515362","2.31382177156021","2.06874589967561","1.86226965903368","1.97427734782662","1.6282981804326",
"Lesotho","LSO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0","0","0.227616894705532","0.0075030198446937","0.0689316414244781","1.0413116299005","1.10226304155095","0.929680513663622","1.30675456551097","0.724809440744521","1.8220767224931","0.706957664586324","1.47191497369628","4.53804456291936","2.77286196371468","2.76295928636401","1.13440720092269","1.00715824623141","1.87315394313714","4.92662064238889","2.41287950601906","3.07293421222378","3.27412386393667","3.05348687553528","2.41432380881388","3.65179884057735","3.59634799951621","3.65959926673895","3.79555836381035","3.68370139232025","1.63113703926569","1.35115888931462","4.40585228523766","0.626087800002988","5.15167931780095","0.419152389607355","2.33277947280247","2.24264763957063","2.08257921382497","3.77865865138755","8.70531519302568","7.35136075137033","5.1175526466957","4.9961861921027","4.78219848934029",
"Late-demographic dividend","LTE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","0.990897362824236","0.697226153507657","0.694648636435996","0.807572877856597","0.897989640006955","0.755395891962471","0.733145613067352","0.665939100591679","0.528273082652435","0.661087348398705","","0.905539018749615","0.894715674035834","1.02889169825883","1.4242715152504","2.24926344462547","2.40981371027869","2.23334004103968","2.6935032533985","3.30279492230947","3.89845037553385","4.33121904074636","4.24757984543225","3.5118368841219","3.82439385745393","3.55721599581705","3.44780587265893","4.6039091135863","4.57130500190612","5.22544285929997","4.25798696093658","3.85118931043553","4.26957485049103","4.0284807470559","3.71291325537887","3.39752477897106","3.37534858573182","3.84862861832344","2.73490866982461","2.23445684982846","2.31469062693329","1.32403321152398",
"Lithuania","LTU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.921858814008586","1.81750767499053","3.57981890960496","8.17389235417675","5.14484410808337","3.29548081034089","3.61069201353762","4.62791681697207","1.15621832066264","3.84829517412723","4.94792285067614","7.47721889862973","6.54691655374407","3.61053468391111","-0.962123928853113","2.97766221161377","4.32824651406924","1.5793631429037","1.53786216888809","0.734722636385979","2.52142105939556","2.23713298181508","2.49511129154106","1.62314440641028","2.49596562292953",
"Luxembourg","LUX","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9671209591465","14.5179094356825","14.9332603421191","12.4366626717233","75.9638340718709","-58.322880479128","12.7433353153655","53.0559977522147","73.5326207445863","14.7374572299411","44.9864120669659","25.9206816368786","28.5422075233717","21.6379759745323","52.5246911735683","-10.5925623441637","-7.91742322558066","",
"Latvia","LVA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.22906702096688","5.56706296943413","7.28825438674266","5.19739879974103","4.63019328626266","4.08591416658282","2.08165516986893","1.67986948137711","2.69911509645225","4.12105393113462","4.78939510472563","7.95672123597261","8.7818445198775","4.02230580857391","-0.571493336036068","1.99540187477359","5.33338550616251","3.83572878323844","3.26792118207657","3.31737629865136","3.00052871734961","1.20136307572388","3.75396738963313","1.30263810788904","2.63502020786108",
"Macao SAR, China","MAC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.0229995453253765","0.726714012662764","","-0.0281726202613773","0.00329490131578947","-0.00463619525371407","0.0154237093061493","-0.0223609036507863","0.0149025740274821","0.287005706258153","-0.399670540144484","-0.0639939315514702","0.0555392036569229","0.031303449760508","0.0833972189422111","0.0320332156767283","-0.265337073388356","0.145133594231956","-0.0117550910304424","2.34913556782031","5.38001371496328","6.17582858960188","7.28815156512463","14.6790526317414","19.7223349011501","29.2125143511022","19.0396635108327","-1.92138830045181","12.9047102710468","4.77892366536834","8.2863239610377","7.24876064446304","4.26817308434115","0.809858511894256","3.68689607356699","1.21303303719678","4.22180495717824","",
"St. Martin (French part)","MAF","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.505519204834923","0.530225898822781","0.256202184621975","0.0879500741145265","-0.265783899821109","0.0558719892340227","0.396636898788792","0.0723450766940942","0.0888427729836771","0.0467413662962662","0.411510740652272","0.329327470553492","0.449506232634161","0.283812171633858","0.316964971498771","0.133245210382206","0.00282179400310231","0.273715535361853","0.329354802876929","0.634850779948884","0.5471251949134","0.98329974831628","1.25320990888604","1.55254686699352","1.5473605424266","0.85771412858708","0.82803932585896","2.75709006484814","0.738435976797525","1.98638902453115","1.09774435707875","7.15810245415447","1.13729089157408","4.44227721589327","1.49821401864991","2.67970595247575","3.58501977058584","3.57509499424191","2.66604849874858","2.12096959529347","1.33090448180717","2.48727462132161","2.89209442103955","3.14616379903882","3.20252963849696","3.21498327008261","2.08433794311567","2.44280813451159","3.00572024885016","1.34744774105455",
"Monaco","MCO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8169290470337","1.40048902464642","4.07962117197816","4.44511814313197","3.23458756906799","9.89887383909094","6.98600963880541","5.05771338869042","3.72304120351932","5.81198983204296","6.38145044087964","7.58983096036109","12.1789803443758","12.0004626680652","4.77679427152857","4.16102724071551","4.26639663622421","2.87938043225256","2.54699411009713","3.62904354916722","2.91230798370033","1.09509029418505","1.59642018216703","2.72199382590549","4.96017064491716",
"Madagascar","MDG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.899394156588956","0.0900369429085993","0.894460595523951","0.665431646758544","0.714979938139587","0.200292247849341","0.0632971167754313","-0.117334625238172","-0.137772235125039","-0.190017918832111","-0.0151869970651982","-0.0168090746534641","-0.00188088664660795","0.0791642810264336","0.219409497668103","-0.00473365573844716","0.322907841314714","0.108002097616282","0.0912381021386289","0.403579180645668","0.569459514172531","0.42035163814196","0.568843602415391","0.377944678159083","0.162627169569283","0.252994067697713","0.206045776738524","0.328537067530465","0.377908964684916","1.36481063889053","1.79192380694397","1.71117194334175","0.273965167498198","0.202025729089685","1.04468983793973","1.45800801297206","4.60749207391457","9.26011547294719","10.5779310031979","13.4485420734328","9.13867162006245","7.0597912669479","7.03680351589939","4.55464441228369","4.43387272554369","2.89727648508899","4.56460758484277","3.52797160648549","4.4179397955486","",
"Maldives","MDV","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","-0.306144728633812","-0.0669920141969831","-6.00803025894676","0.415011037527594","-0.127849740932642","0.951595037660611","3.80544056771141","3.61013435700576","0.711699540664685","2.32146609081359","2.60357334112263","2.65883151089472","2.31698163339865","2.14068559458771","2.45665913329787","1.81225837757684","2.06829872568168","2.24485508850185","2.13257608728799","2.09121158653824","3.57378188906309","2.36055292329856","2.75560074067064","3.02003609060425","4.31467445406402","4.55499673617996","4.05198051459747","7.08805679103643","7.97903444514319","6.73534012537353","8.36376433060736","15.2659323902291","7.89893947899641","10.9503820899918","9.01659496812477","7.25103896322752","10.4276051062767","9.66658114286408","10.1086981908798","",
"Middle East & North Africa","MEA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.485057640267189","0.17521407369314","0.459209196687684","0.208812165710298","-1.69479497720284","1.30338149844237","0.0321255689894034","0.598685685295038","0.715040233582325","0.104847968688051","-0.369264659360948","1.43767618901261","2.16412943389843","1.05610672282948","1.11651860314604","0.339536291144274","0.426058103783386","-0.00738831586454103","0.350880511092148","0.248452456056844","0.371588932604403","0.53430389804521","0.798502094008607","0.883571958719507","0.883724981598203","0.296803072109622","0.694376345769924","1.32615734709625","1.44681946967264","0.874810381552256","1.30632196916564","1.15395005299998","1.0658168666","1.82448775089094","2.59431451909677","4.79095374896915","6.1063802978989","5.96717737528478","4.32235748346542","3.50268899520533","3.1796884766994","1.94271332493616","1.8080764183637","1.54356712214753","1.06917548359344","1.30191505959704","1.60294385536845","1.72469147451811","1.8868872510904","",
"Mexico","MEX","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.878679617117117","0.783163265306122","0.394657079646018","0.826700434153401","0.706605555555556","0.520921590909091","0.821615273522976","0.399810989724175","0.642110243902439","0.989882659713168","1.01882095265588","1.16608870065987","1.0297430651002","1.40369572837792","0.836854163734955","1.01629040888608","1.78372224439714","1.78526963513549","1.58525159902196","1.433599999542","1.00821583830929","1.52071210953331","1.20966765428087","0.876509662768974","2.07886032547271","2.64564850588729","2.23507188865261","2.5638397911035","2.42292743869122","2.32260574768235","2.59670994264157","3.97248183338379","3.11551958010871","2.49864343929278","3.18521616377124","2.96511280795953","2.1322824622884","3.1424694558042","2.90835311265937","2.1282454983163","1.96598663216022","2.09094538393794","1.4612220990711","3.69383977625564","2.31233339177378","3.04578248770259","3.49611511581774","2.84847053749375","3.16575262740965","2.29530747117803",
"Marshall Islands","MHL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.640672749734498","0.60167393994659","0.63686918448863","-0.876722337012979","0.863934759473388","2.31085441811492","1.29010024780256","4.5406180916013","3.71875597722902","9.65222639425983","-5.76985813300807","-2.51295150903308","11.6876747414447","17.3398328060542","4.89886272797043","-2.92180400134693","-1.5236696388063","2.74120164772112","4.40714908960452","",
"Middle income","MIC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.764274943970221","0.819093443905798","0.500361329036045","0.829649927136394","0.683385852157931","0.806054968288178","0.471908555406604","0.50224384565142","0.590115523029917","0.49863149763817","0.454445117640693","0.605857395654225","0.515341904777868","0.491530253959806","0.455739092645606","0.528007755675584","0.442184999661903","0.495572354457578","0.735682739208649","0.768994204150715","0.66749486477122","0.959892738210857","1.13296133187551","1.51898326848598","1.86878101698981","1.87253887455463","2.14593067416257","2.68020779165191","2.75032899330257","2.92823647406899","2.4849941304584","2.70117927702579","2.52245112960072","2.28814152507426","2.56346780543408","3.04243756244815","3.2759722374282","3.75188422427951","3.57360676763768","2.50226918978892","2.97634918678434","3.00568294857419","2.58765079125712","2.68658319630686","2.25297065673017","2.29501159909009","2.04413771635039","1.84231227936785","1.95622341619344","1.62655033061969",
"North Macedonia","MKD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.674805194805195","0.202774366135572","0.240999929954255","0.400613299397433","4.02417438438922","2.36365935159982","5.76505870310164","12.6581280417042","2.84178924481849","2.40668635384291","5.43995971632513","2.32207817972703","6.22986063689467","8.79828227818311","6.17271699220342","2.76045238692725","3.20438264947977","4.83981428734251","3.46744525947267","3.72036438607925","0.535807547662441","2.9470291181371","5.14755258876063","3.36726816710628","5.13690619781651","3.75661604807361",
"Mali","MLI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","-0.139503499206946","0.698700965565525","0.106442680929932","-0.0278423685495489","0.314550190956059","0.274028765586247","0.290783340771987","-0.0724874179297353","0.191798629713484","0.134485717293458","0.239127391640196","0.114082343873332","0.24265251463932","0.81672374106874","0.207846336813044","-0.452125276424809","-0.286482481624363","0.325054795784824","0.29165858115214","0.213642962889122","0.0442422412436314","-0.772766546677906","0.144104554372683","0.836613065012323","4.1172310020367","0.978604330468538","2.75705145925989","0.327244516943333","0.90094111585742","2.03720857000013","6.02589699128066","-0.316548672850573","1.53833025734957","1.55828819190094","2.56451855622972","2.14593435878784","2.52973847812779","2.71905115072977","6.34493857182393","3.47613453711886","4.27967649358262","3.19777335481863","2.32470597371638","1.00257254727784","2.10162145684719","2.54090249478045","3.63798599160488","2.71993117348004","",
"Malta","MLT","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","4.62664156159878","4.36346917347248","1.5096318389106","1.49070029048805","2.82802731318654","3.3401590425729","2.67326152979947","2.9524724876566","2.7135783841623","1.61588555688865","2.13028566588942","3.14026827607574","1.69026025916752","2.10260366332377","2.38198065798047","1.69705470927848","1.52488930781277","1.10736204137092","2.02048467080484","2.438008821581","1.17855895163474","3.27404758701447","2.80267546280116","2.08334545000045","5.05884597824686","11.4010555386642","8.76673221965365","3.69717145020487","8.23941374005748","16.1614272005127","18.3348821481679","10.251830468933","-11.1439115946562","16.8297413857115","123.569952025029","340.442965228182","370.503917502097","451.639312153397","165.283757570523","16.942269881001","105.667127537799","82.0458938800185","36.1044751252256","5.02327230942753","1.37917166532149","34.0813567301683","27.4666842400451","31.2485930969434","32.5296518739548","30.2720999095705",
"Myanmar","MMR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86117768008645","3.21565753506977","2.22070502562137","2.3777576671811","2.0001628964787","1.95966396539679","1.90182128285749","3.5175166973129","2.71127181000311","2.92355415980151","1.81897202342465","4.20127651183029","2.22540065131688","3.74085600548328","3.32336375653269","6.02133907050388","4.87926419740303","5.80517018825758","1.69519411707707","",
"Middle East & North Africa (excluding high income)","MNA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.414385214600268","0.305501563668553","0.369571506304799","1.04731078340237","0.703110363275111","0.572536984495818","0.205261368184995","0.461092216540791","0.87473647903382","0.690996784467685","0.515836802233261","0.51414329074966","0.203207999911357","0.208989460614798","0.294390740904197","0.352580551706542","0.297731746003241","0.245198262864125","0.433493758590772","0.453047945426065","0.14220770886108","0.59724045035377","1.16098110419734","1.03545905600299","0.889325525796111","0.374283203743551","0.465354210304504","1.27051164319602","1.05252369157693","0.886888406003127","1.21201617044242","1.64449985047924","1.99420892755035","2.14169792476902","1.79693896849131","2.61563211919097","3.76555417999497","3.36491459558601","2.87318258025247","2.32420116286744","1.84819459305909","1.05635423091158","1.39060287051491","1.07703687445241","0.50481315930428","0.661107819177787","0.981138426535394","1.22475069506053","1.30074892082454","",
"Montenegro","MNE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4667515410883","21.454940864611","37.272483492599","18.3188986848515","12.2661412270848","15.121525441315","9.99670998289095","10.8182605724","17.2603055675376","5.1793619941109","11.5443248102241","8.81920659816217","8.26690772201243",
"Mongolia","MNG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00483395558234744","0","0","","","0.467419686388912","0.151789768661953","1.00208011770717","0.745287601406598","0.674854439037465","1.18152410859671","2.11696806984845","1.680836310971","2.87495300542926","4.72312279765318","4.9684623527528","5.56733962619427","8.24548473819777","4.66450219552693","7.43499570413203","7.18968965931054","8.80188702602587","15.0216154252615","13.6044846187851","23.5263371265589","43.9121116164398","34.7559826105722","16.3700755247253","2.76258832349848","0.802747344172532","-37.1547625357932","13.0787884644006","14.8871959069259","17.637836615935",
"Northern Mariana Islands","MNP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.607399424902058","0.956527741741774","1.16855987670172","1.25312349944749","1.55123550490198","1.74136644803299","1.29402087164375","4.18476942009619","6.48205892002525","2.5081500787262","4.8094717177833","6.17525074648347","5.38368792559749","6.26579499203205","1.43811180616796","2.74487196046454","3.99762441029748","5.10072096782636","7.81612499593322","11.3500466944303","25.4766454145602","34.4637026501129","39.4562033415655","28.2161639332867","24.2515290472658","26.2054964944833","17.5433632589396","18.1976620585835","",
"Mauritania","MRT","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.258560521903756","1.20392495489866","0.538719576934505","1.99700937464563","0.590527779625416","-17.4447315328115","0.200605646945371","0.516122911095052","0.355376295745333","6.64299512077106","2.58549919180575","1.12566167610968","1.35016457032678","0.117435317985692","0.793597239184836","0.691209995215429","0.378446603002582","0.124821790357438","0.136162437372881","0.239048416795881","0.447020778772167","0.10637854316703","0.348816249718507","0.871081973454685","0.106932671881944","0.334143209721961","-0.0204279208830861","-0.160710341964672","0.00652659592331135","0.761331101003852","2.25319046661759","4.39273522765399","3.78942779878559","4.97077593195268","17.1048402419347","27.6520361777234","3.8567643676832","3.22021204035296","6.67067346096183","-0.0650140557762251","2.31890427196123","8.70334474019513","20.6013054045892","15.5890199648425","7.62361704174834","8.1358577730928","4.23731319139217","8.70350973137914","1.00373560047239","",
"Mauritius","MUS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0.446426901111113","0.275633610507628","0.431449497029021","0.143978867410758","0.10348407222424","0.0587713980347148","0.162046163110632","0.148867821052627","0.473536460690971","0.740162069755667","0.507615783822463","0.912392510888093","1.1121549577156","1.64092442586068","1.54665661259499","0.608270685936101","0.456357591218259","0.451451533399293","0.561767459673827","0.462654962356564","0.8290772344607","1.32010983505741","0.29187946599049","1.13619893719387","5.69640519781753","-0.599865224950269","0.662488345039445","1.07676585037942","0.211203296177967","0.643837300938996","1.51886535380783","4.18108039472127","3.78088836995991","2.81175510140463","4.29800264322647","3.76232054124167","5.04785480430278","2.41838682910982","3.5581214163052","1.85126474468606","3.09638714599611","3.34064317354459","2.61968218836133","",
"Malawi","MWI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.96009087154069","2.62735177865613","2.48729953917051","1.73313461538462","4.13764680390033","3.60555370964697","1.44707516339869","0.686791825957071","0.961607166175538","-0.115676927131013","0.766097014883592","0.0902446552642688","0.508429672447014","0.2087747979817","2.25908915655905","0.046274962482426","-0.247538381224749","0.00765359732334886","1.26383748302399","0.584197520263377","1.23885327390738","-1.30244623288146","-0.394550297562541","0.386354549293995","2.11478786514993","0.403807903537826","0.692565749428198","0.5582952585992","0.691439460666972","3.29565237512196","1.49124743120067","1.12437861381879","0.168776430330684","2.05325569469793","3.10150872042768","3.82112032891143","0.889478543326011","2.80601410334378","3.67269335233607","0.793568756772889","1.39389122723509","10.15434382533","-0.14740017538224","8.17848083015046","9.88932203097173","8.09784367193911","2.12956344441526","1.4310015496008","1.47504207783399","",
"Malaysia","MYS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.43260461577479","2.35607873407951","2.2604388185654","2.24455268920579","6.011107829804","3.76920863765598","3.45027428096499","3.08907472212648","3.05648304782713","2.70329162923098","3.8137157010624","5.05783136418103","5.2125619330416","4.15374343796079","2.34942397510519","2.22663102316669","1.76268909440089","1.31341653484342","2.03963623503393","4.29326400021981","5.29812338776315","8.13632963600558","8.76047440214555","7.48285365820749","5.82961425798395","4.71024540158831","5.03534293107292","5.13624115805328","2.99775085201457","4.92146666489341","4.03842862393764","0.59702931825208","3.16612432250471","2.92094209456765","3.50787262049413","2.73439312562665","4.72719448835046","4.68688804885339","3.28078703547736","0.0566922678201597","4.26866386639112","5.07445534647755","2.82905646583735","3.49430177873202","3.14126779490033","3.27094957416947","4.47131819195387","2.93720893592039","2.3899960384465","",
"North America","NAC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.262411303353438","0.240745633816028","0.24284523739068","0.328552613486862","0.42585121245431","0.306454342209296","0.257728522396241","0.274340365580136","0.359508098265766","0.465360529332633","0.720284584068582","0.749837596021607","0.58294608947701","0.405540633180876","0.703513841329198","0.231449243159268","0.678943103559689","1.35877943343871","1.11609884412237","1.33649939149004","1.21443975461281","0.562376610655537","0.524810029555481","0.731716483230309","0.832522629566616","1.00363652785896","1.22364669509209","1.48773389408735","2.43594246271163","3.29741173215765","3.7960597552249","1.77469527475387","1.15868754199104","1.00471528423382","1.63067986269628","1.18177120849227","2.39621121870453","2.93719489286991","2.52877421273384","1.14978250769176","1.76974189270354","1.73952411144167","1.66245746474805","1.90589545837805","1.63532228239177","2.87767846993719","2.61245169638921","1.81572683334732","1.37077324963881","1.53904797152228",
